91.586035, 96, 40, 0.997848, 88.34375, 82.916667, 42.822917, 7.120971, 7.120971, 7.120971, 63125.46745, 312758.979167, 2.6, 3.6, 0.5, 0.0, 94.13756
94.048157, 92, 10, 0.990773, 89.880435, 63.293478, 57.076087, 3.317391, 3.317391, 3.317391, 61318.522573, 324043.195652, 3.5, 2.1, 0.3, 0.0, 95.6361
93.244511, 142, 60, 0.998899, 83.626761, 40.077465, 62.93662, 11.446271, 11.446271, 11.446271, 85869.723525, 211665.330986, 3.8, 1.1, 0.4, 0.02, 94.896237
93.595665, 266, 20, 0.998386, 56.052632, 45.763158, 44.462406, 7.401007, 7.401007, 7.401007, 18435.127079, 112936.296992, 6.4, 1.2, 0.1, 0.02, 95.176652
92.41916, 196, 60, 0.996633, 60.454082, 71.219388, 35.112245, 14.657576, 14.657576, 14.657576, 77696.302151, 153001.642857, 3.3, 1.0, 0.8, 0.0, 93.674071
94.356954, 100, 100, 1.51385, 86.59, 78.43, 66.93, 3.653095, 3.653095, 3.653095, 66902.481316, 455511.75, 4.0, 1.0, 1.2, 0.0, 95.948653
92.695827, 108, 12, 0.996461, 97.009259, 54.296296, 52.833333, 5.074446, 5.074446, 5.074446, 41167.447349, 277621.611111, 3.2, 6.8, 0.4, 0.01, 94.412339
95.076674, 188, 10, 0.994335, 62.531915, 75.021277, 34.989362, 12.784627, 12.784627, 12.784627, 64531.214879, 159144.478723, 0.4, 5.4, 0.2, 0.04, 96.273672
90.854039, 100, 100, 1.245702, 100.65, 76.89, 48.52, 3.702648, 3.702648, 3.702648, 46809.663837, 374827.11, 4.0, 1.0, 0.0, 0.0, 92.632227
92.668558, 106, 30, 0.995946, 55.037736, 76.575472, 66.339623, 7.485693, 7.485693, 7.485693, 91560.9635, 282713.679245, 3.6, 0.9, 0.7, 0.0, 93.986557
91.295932, 104, 10, 0.992124, 67.298077, 64.730769, 66.221154, 12.784423, 12.784423, 12.784423, 63086.779833, 287044.682692, 4.0, 1.1, 0.7, 0.01, 95.266511
92.976551, 245, 50, 1.19637, 59.657143, 62.693878, 39.693878, 3.322183, 3.322183, 3.322183, 40458.020791, 146931.865306, 4.0, 1.2, 0.2, 0.0, 94.873069
95.008352, 151, 10, 1.198424, 90.291391, 81.066225, 32.231788, 10.987919, 10.987919, 10.987919, 101336.819948, 238808.821192, 3.6, 1.3, 0.2, 0.03, 96.847644
91.320459, 80, 80, 1.229426, 84.375, 84.7125, 65.05, 15.52651, 15.52651, 15.52651, 118424.917575, 462411.9875, 3.8, 0.4, 0.2, 0.0, 93.344476
